user_id,avg_score
309,0.0031000000000000003
310,0.0025
311,0.0025
312,0.0029000000000000002
313,0.0025
314,0.0025
315,0.0035000000000000005
316,0.0027
317,0.0025
318,0.0025
319,0.004
320,0.0027
321,0.0035000000000000005
322,0.0025
323,0.0025
324,0.0025
325,0.0027
326,0.0025
327,0.0025
328,0.0029000000000000002
329,0.0029000000000000002
330,0.0025
331,0.0027
332,0.0036000000000000003
333,0.0025
334,0.0025
335,0.0031
336,0.0025
337,0.0029000000000000002
338,0.0025
339,0.0031000000000000003
340,0.0025
341,0.0025
342,0.0025
343,0.0027
344,0.0025
345,0.003
346,0.0025
347,0.0033999999999999994
348,0.0025
349,0.0025
350,0.0025
351,0.0029000000000000002
352,0.0027
353,0.0025
354,0.0027
355,0.0033
356,0.0025
357,0.0025
358,0.0025
359,0.0031
360,0.0025
361,0.0025
362,0.0025
363,0.0025
364,0.0025
365,0.0025
366,0.0025
367,0.0025
368,0.0025
369,0.0025
370,0.0027
371,0.0025
372,0.0038
373,0.0029000000000000002
374,0.0029000000000000002
375,0.0025
376,0.0025
377,0.0027
378,0.0027
379,0.0025
380,0.0025
381,0.0027
382,0.0033
383,0.0025
384,0.0029
385,0.0025
386,0.0025
387,0.0025
388,0.0025
389,0.0025
390,0.0036000000000000003
391,0.0032
392,0.004
393,0.0025
394,0.0025
395,0.0034000000000000002
396,0.0025
397,0.0025
398,0.0025
399,0.0027
400,0.0025
401,0.0027
402,0.0027
403,0.0025
404,0.0025
405,0.0025
406,0.0025
407,0.0044
408,0.0031
409,0.0029000000000000002
410,0.0025
411,0.0025
412,0.0033
413,0.0025
414,0.0025
415,0.0025
416,0.0025
417,0.0025
418,0.0025
419,0.0029000000000000002
420,0.0025
421,0.0029
422,0.0025
423,0.0025
424,0.0025
425,0.0025
426,0.0025
427,0.0029000000000000002
428,0.0033
429,0.0025
430,0.0025
431,0.0025
432,0.0025
433,0.0038
434,0.0025
435,0.0029000000000000002
436,0.0025
437,0.0025
438,0.0025
439,0.0036
440,0.0025
441,0.0025
442,0.0036999999999999997
443,0.0036999999999999997
444,0.0027
445,0.0025
446,0.0025
447,0.003
448,0.0025
449,0.003
450,0.0025
451,0.0025
452,0.0025
453,0.0027
454,0.0027
455,0.0025
456,0.0025
457,0.0036000000000000003
458,0.0027
459,0.003
460,0.0025
461,0.0025
462,0.0027
463,0.0031
464,0.0025
465,0.0025
466,0.0025
467,0.0039
468,0.0027
469,0.0025
470,0.0025
471,0.0025
472,0.0025
473,0.0027
474,0.0027
475,0.0029
476,0.0025
477,0.0034000000000000002
478,0.0025
479,0.0025
480,0.0027
481,0.0025
482,0.0025
483,0.0027
484,0.0025
485,0.0027
486,0.0025
487,0.0025
488,0.0038
489,0.0029000000000000002
490,0.0027
491,0.0025
492,0.0027
493,0.0025
494,0.0025
495,0.0027
496,0.0027
497,0.0025
498,0.0025
499,0.0025
500,0.0029000000000000002
501,0.0025
502,0.0025
503,0.0029000000000000002
504,0.0029000000000000002
505,0.0027
506,0.0025
507,0.0025
508,0.0025
509,0.0038
510,0.003
511,0.0027
512,0.0025
513,0.0025
514,0.0025
515,0.0025
516,0.0025
517,0.0025
518,0.0025
519,0.0027
520,0.0025
521,0.0029000000000000002
522,0.0025
523,0.0025
524,0.0033
525,0.0025
526,0.0029000000000000002
527,0.0029000000000000002
528,0.0025
529,0.0025
530,0.0025
531,0.0025
532,0.0029000000000000002
533,0.0025
534,0.0027
535,0.0027
536,0.0025
537,0.0025
538,0.0025
539,0.0033
540,0.0025
541,0.0031000000000000003
542,0.0025
543,0.0027
544,0.0025
545,0.0025
546,0.0035000000000000005
547,0.0025
548,0.0029
549,0.0025
550,0.0025
551,0.0025
552,0.0029
553,0.0029
554,0.0025
555,0.0025
556,0.0025
557,0.0025
558,0.0027
559,0.0025
560,0.0025
561,0.0029000000000000002
562,0.0025
563,0.0027
564,0.0025
565,0.0025
566,0.0028
567,0.0025
568,0.0027
569,0.0025
570,0.0031000000000000003
571,0.0027
572,0.0025
573,0.0025
574,0.0025
575,0.0025
576,0.0025
577,0.0025
578,0.0025
579,0.0025
580,0.0025
581,0.0029000000000000002
582,0.0025
583,0.0025
584,0.0029000000000000002
585,0.0033
586,0.0034000000000000002
587,0.0025
588,0.0025
589,0.0025
590,0.0025
591,0.0025
592,0.0025
593,0.0025
594,0.0025
595,0.0033
596,0.0031
597,0.0031000000000000003
598,0.0025
599,0.0025
600,0.0025
601,0.0025
602,0.0025
603,0.0025
604,0.0027
605,0.0025
606,0.0025
607,0.0025
608,0.0025
609,0.0025
610,0.0032
611,0.0036
612,0.0028
613,0.0027
614,0.0025
615,0.0031
616,0.0025
617,0.0025
618,0.0029000000000000002
619,0.0025
620,0.0029000000000000002
621,0.0031
622,0.0027
623,0.0025
624,0.0025
625,0.0025
626,0.0027
627,0.0025
628,0.0035000000000000005
629,0.0027
630,0.0025
631,0.0029000000000000002
632,0.0036999999999999997
633,0.0028000000000000004
634,0.0025
635,0.0025
636,0.0033
637,0.0029000000000000002
638,0.0025
639,0.0025
640,0.0025
641,0.0025
642,0.0025
643,0.0031
644,0.0025
645,0.0025
646,0.0029000000000000002
647,0.0025
648,0.0029000000000000002
649,0.0025
650,0.0025
651,0.0029000000000000002
652,0.0025
653,0.0025
654,0.0025
655,0.0025
656,0.0027
657,0.0025
658,0.0025
659,0.0025
660,0.0025
661,0.0025
662,0.0025
663,0.0029000000000000002
664,0.0031
665,0.0025
666,0.0025
667,0.0025
668,0.0029
669,0.0025
670,0.0025
671,0.0025
672,0.0025
673,0.0025
674,0.0025
675,0.0025
676,0.0025
677,0.0033
678,0.0039
679,0.0025
680,0.0025
681,0.003
682,0.0025
683,0.0025
684,0.0025
685,0.0027
686,0.0025
687,0.0032
688,0.0025
689,0.0031000000000000003
690,0.0025
691,0.0025
692,0.0031
693,0.0025
694,0.003
695,0.0025
696,0.0031
697,0.0025
698,0.0034999999999999996
699,0.0025
700,0.0025
701,0.0025
702,0.0025
703,0.0025
704,0.0025
705,0.0025
706,0.0025
707,0.0025
708,0.0025
709,0.0025
710,0.0025
711,0.0032
712,0.0025
713,0.0033
714,0.0025
715,0.0025
716,0.0027
717,0.0025
718,0.0025
719,0.0025
720,0.0025
721,0.0027
722,0.0025
723,0.0033
724,0.0029000000000000002
725,0.0025
726,0.0031000000000000003
727,0.0025
728,0.0025
729,0.0025
730,0.0025
731,0.0025
732,0.0025
733,0.0027
734,0.0027
735,0.003
736,0.0025
737,0.0032
738,0.0025
739,0.0034000000000000002
740,0.0025
741,0.0025
742,0.0025
743,0.0025
744,0.0025
745,0.0025
746,0.0036
747,0.0025
748,0.0025
749,0.0025
750,0.0025
751,0.0025
752,0.0025
753,0.0025
754,0.0025
755,0.0027
756,0.0025
757,0.003
758,0.0025
759,0.0025
760,0.0025
761,0.0025
762,0.0025
763,0.0025
764,0.0025
765,0.0028
766,0.0029000000000000002
767,0.0027
768,0.0025
769,0.0025
770,0.0025
771,0.0025
772,0.0025
773,0.0025
774,0.0029
775,0.0025
776,0.0025
777,0.0027
778,0.0025
779,0.0025
780,0.0031
781,0.0031
782,0.0025
783,0.0025
784,0.0025
785,0.0025
786,0.0025
787,0.0025
788,0.0025
789,0.0027
790,0.0025
791,0.0029000000000000002
792,0.0025
793,0.0025
794,0.0031000000000000003
795,0.0025
796,0.0029000000000000002
797,0.0025
798,0.0025
799,0.0025
800,0.0025
801,0.0025
802,0.0031
803,0.0025
804,0.0025
805,0.0025
806,0.0029000000000000002
807,0.0027
808,0.004
809,0.0025
810,0.0025
811,0.0025
812,0.0034000000000000002
813,0.0025
814,0.0025
815,0.0025
816,0.0027
817,0.0027
818,0.0025
819,0.0025
820,0.0028000000000000004
821,0.0029000000000000002
822,0.0041
823,0.0025
824,0.0025
825,0.0025
826,0.0025
827,0.0025
828,0.0025
829,0.0025
830,0.0027
831,0.0034000000000000002
832,0.0031000000000000003
833,0.0029000000000000002
834,0.0025
835,0.0025
836,0.0027
837,0.0025
838,0.0025
839,0.0025
840,0.0027
841,0.0025
842,0.0025
843,0.0025
844,0.004
845,0.0031000000000000003
846,0.0029000000000000002
847,0.0029000000000000002
848,0.0025
849,0.0025
850,0.0031
851,0.0025
852,0.0025
853,0.0027
854,0.0025
855,0.0025
856,0.0031000000000000003
857,0.0025
858,0.0025
859,0.0034000000000000002
860,0.0025
861,0.0025
862,0.0027
863,0.0034000000000000002
864,0.0029000000000000002
865,0.0027
866,0.0025
867,0.0029000000000000002
868,0.0025
869,0.0027
870,0.0025
871,0.0025
872,0.0027
873,0.0025
874,0.0025
875,0.0027
876,0.0025
877,0.0025
878,0.0027
879,0.0027
880,0.0025
881,0.0025
882,0.0025
883,0.0025
884,0.0031000000000000003
885,0.0025
886,0.0031
887,0.0025
888,0.0025
889,0.0025
890,0.0025
891,0.0025
892,0.0029000000000000002
893,0.0025
894,0.0025
895,0.0025
896,0.0025
897,0.0025
898,0.0025
899,0.0025
900,0.0025
901,0.0025
902,0.0025
903,0.0025
904,0.0025
905,0.0025
906,0.0025
907,0.0025
908,0.0032
909,0.0025
910,0.0027
911,0.0025
912,0.0025
913,0.0025
914,0.0028000000000000004
915,0.0039
916,0.0025
917,0.0025
918,0.0027
919,0.0029000000000000002
920,0.0025
921,0.0025
922,0.0025
923,0.0029000000000000002
924,0.0027
925,0.0025
926,0.0025
927,0.0025
928,0.0025
929,0.0025
930,0.0025
931,0.0027
932,0.0025
933,0.0025
934,0.0025
935,0.0029
936,0.0025
937,0.0032
938,0.0027
939,0.0025
940,0.0025
941,0.004600000000000001
942,0.0025
943,0.0025
944,0.0036999999999999993
945,0.0025
946,0.0025
947,0.0025
948,0.0031
949,0.003
950,0.0027
951,0.0027
952,0.0025
953,0.0028
954,0.0025
955,0.0025
956,0.0027
957,0.0027
958,0.0031000000000000003
959,0.0033
960,0.0025
961,0.0025
962,0.0027
963,0.003
964,0.0039
965,0.0025
966,0.0025
967,0.0029000000000000002
968,0.0025
969,0.0031
970,0.0025
971,0.0025
972,0.0033
973,0.0025
974,0.0025
975,0.0025
976,0.0025
977,0.0025
978,0.0025
979,0.0027
980,0.0025
981,0.0027
982,0.0025
983,0.0025
984,0.0025
985,0.0027
986,0.0025
987,0.0025
988,0.0025
989,0.0032
990,0.0025
991,0.0031
992,0.0025
993,0.0025
994,0.0025
995,0.0025
996,0.003
997,0.0027
998,0.0027
999,0.0025
1000,0.0025
1001,0.0025
1002,0.0025
1003,0.0027
1004,0.0025
1005,0.0025
1006,0.0025
1007,0.0025
1008,0.0025
1009,0.0025
1010,0.0025
1011,0.0025
1012,0.0025
1013,0.0025
1014,0.0025
1015,0.0025
1016,0.0025
1017,0.0025
1018,0.0027
1019,0.0025
1020,0.0025
1021,0.0025
1022,0.0025
1023,0.0025
1024,0.0025
1025,0.0025
1026,0.0025
1027,0.0025
1028,0.0025
1029,0.0029000000000000002
1030,0.0031000000000000003
1031,0.0025
1032,0.0027
1033,0.0025
1034,0.0025
1035,0.0025
1036,0.0025
1037,0.0025
1038,0.0025
1039,0.0025
1040,0.0025
1041,0.0025
1042,0.0025
1043,0.0025
1044,0.0025
1045,0.0025
1046,0.0025
1047,0.0025
1048,0.0025
1049,0.0025
1050,0.0025
1051,0.0025
1052,0.0025
1053,0.0025
1054,0.0025
1055,0.0025
1056,0.0029000000000000002
1057,0.0025
1058,0.0025
1059,0.0025
1060,0.0025
1061,0.0025
1062,0.0025
1063,0.0025
1064,0.0025
1065,0.0027
1066,0.0025
1067,0.0025
1068,0.0025
1069,0.0025
1070,0.0025
1071,0.0025
1072,0.003
1073,0.0025
1074,0.0027
1075,0.0025
1076,0.0025
1077,0.0025
1078,0.0025
1079,0.0025
1080,0.0025
1081,0.0025
1082,0.0025
1083,0.0025
1084,0.0031000000000000003
1085,0.0025
1086,0.0027
1087,0.0025
1088,0.0025
1089,0.0025
1090,0.0025
1091,0.0025
1092,0.0031
1093,0.0025
1094,0.0025
1095,0.0025
1096,0.0025
1097,0.0025
1098,0.0025
1099,0.0025
1100,0.0025
1101,0.0025
1102,0.0025
1103,0.0025
1104,0.0025
1105,0.0025
1106,0.0025
1107,0.0025
1108,0.0025
1109,0.0025
1110,0.0025
1111,0.0025
1112,0.0025
1113,0.0025
1114,0.0025
1115,0.0025
1116,0.0025
1117,0.0025
1118,0.0025
1119,0.0025
1120,0.0025
1121,0.0027
1122,0.0027
1123,0.0027
1124,0.0025
1125,0.0025
1126,0.0025
1127,0.0027
1128,0.0025
1129,0.0025
1130,0.0025
1131,0.0027
1132,0.0025
1133,0.0025
1134,0.0025
1135,0.0025
1136,0.0025
1137,0.0025
1138,0.0025
1139,0.0025
1140,0.0025
1141,0.0025
1142,0.0025
1143,0.0025
1144,0.0032
1145,0.0025
1146,0.0025
1147,0.0025
1148,0.0025
1149,0.0025
1150,0.0025
1151,0.0025
1152,0.0025
1153,0.0025
1154,0.0025
1155,0.0025
1156,0.0025
1157,0.0025
1158,0.0025
1159,0.0027
1160,0.0025
1161,0.0025
1162,0.0025
1163,0.0025
1164,0.0025
1165,0.0025
1166,0.0025
1167,0.0025
1168,0.0025
1169,0.0025
1170,0.0025
1171,0.0025
1172,0.0025
1173,0.0025
1174,0.0025
1175,0.0025
1176,0.0025
1177,0.0025
1178,0.0025
1179,0.0025
1180,0.0025
1181,0.0025
1182,0.0025
1183,0.0025
1184,0.0025
1185,0.0025
1186,0.0025
1187,0.0025
1188,0.0025
1189,0.0025
1190,0.0027
1191,0.0025
1192,0.0025
1193,0.0025
1194,0.0025
1195,0.0025
1196,0.0025
1197,0.0025
1198,0.0025
1199,0.0025
1200,0.0025
1201,0.0025
1202,0.0027
1203,0.0025
1204,0.0025
1205,0.0025
1206,0.0025
1207,0.0025
1208,0.0025
1209,0.0025
1210,0.0025
1211,0.0025
1212,0.0025
1213,0.0025
1214,0.0025
1215,0.0025
1216,0.0025
1217,0.0025
1218,0.0025
1219,0.0025
1220,0.0025
1221,0.0025
1222,0.0025
1223,0.0025
1224,0.0025
1225,0.0033
1226,0.0025
1227,0.0025
1228,0.0031
1229,0.0025
1230,0.0025
1231,0.0029000000000000002
1232,0.0025
1233,0.0025
1234,0.0025
1235,0.0025
1236,0.0025
1237,0.0025
1238,0.0025
1239,0.0025
1240,0.0025
1241,0.0025
1242,0.0027
1243,0.0025
1244,0.0025
1245,0.0025
1246,0.0025
1247,0.0025
1248,0.0025
1249,0.0029000000000000002
1250,0.0025
1251,0.0025
1252,0.0025
1253,0.0025
1254,0.0025
1255,0.0025
1256,0.0025
1257,0.0025
1258,0.0025
1259,0.0025
1260,0.0027
1261,0.0025
1262,0.0025
1263,0.0025
1264,0.0025
1265,0.0025
1266,0.0025
1267,0.0025
1268,0.0025
1269,0.0025
1270,0.0025
1271,0.0029000000000000002
1272,0.0025
1273,0.0025
1274,0.0025
1275,0.0025
1276,0.0025
1277,0.0025
1278,0.0025
1279,0.0025
1280,0.0025
1281,0.0027
1282,0.0025
1283,0.0025
1284,0.0025
1285,0.0025
1286,0.0025
1287,0.0025
1288,0.0025
1289,0.0025
1290,0.0025
1291,0.0025
1292,0.0025
1293,0.0025
1294,0.0025
1295,0.0025
1296,0.0025
1297,0.0025
1298,0.0025
1299,0.0025
1300,0.0025
1301,0.0025
1302,0.0025
1303,0.0025
1304,0.0025
1305,0.0029000000000000002
1306,0.0025
1307,0.0025
1308,0.0025
1309,0.0025
1310,0.0025
1311,0.0025
1312,0.0025
1313,0.0025
1314,0.0025
1315,0.0025
1316,0.0025
1317,0.0027
1318,0.0027
1319,0.0025
1320,0.0025
1321,0.0025
1322,0.0025
1323,0.0031
1324,0.0025
1325,0.0025
1326,0.0025
1327,0.0027
1328,0.0025
1329,0.0025
1330,0.0025
1331,0.0025
1332,0.0027
1333,0.0031
1334,0.0025
1335,0.0025
1336,0.0025
1337,0.0025
1338,0.0025
1339,0.0025
1340,0.0025
1341,0.0025
1342,0.0025
1343,0.0025
1344,0.0025
1345,0.0025
1346,0.0025
1347,0.0025
1348,0.0027
1349,0.0025
1350,0.0025
1351,0.0025
1352,0.0025
1353,0.0025
1354,0.0027
1355,0.0025
1356,0.0025
1357,0.0027
1358,0.0025
1359,0.0025
1360,0.0025
1361,0.0025
1362,0.0025
1363,0.0025
1364,0.0025
1365,0.0029000000000000002
1366,0.0027
1367,0.0025
1368,0.0025
1369,0.0025
1370,0.0025
1371,0.0025
1372,0.0025
1373,0.0025
1374,0.0025
1375,0.0025
1376,0.0025
1377,0.0025
1378,0.0025
1379,0.0033
1380,0.0025
1381,0.0027
1382,0.0025
1383,0.0025
1384,0.0025
1385,0.0025
1386,0.0025
1387,0.0025
1388,0.0025
1389,0.0025
1390,0.0025
1391,0.0025
1392,0.0027
1393,0.0025
1394,0.0025
1395,0.0025
1396,0.0027
1397,0.0025
1398,0.0025
1399,0.0025
1400,0.0025
1401,0.0025
1402,0.0025
1403,0.0027
1404,0.0025
1405,0.0025
1406,0.0027
1407,0.0025
1408,0.0025
1409,0.0025
1410,0.0025
1411,0.0025
1412,0.0025
1413,0.0025
1414,0.0025
1415,0.0025
1416,0.0025
1417,0.0025
1418,0.0025
1419,0.0025
1420,0.0027
1421,0.0025
1422,0.0025
1423,0.0025
1424,0.0025
1425,0.0025
1426,0.0025
1427,0.0025
1428,0.0025
1429,0.0025
1430,0.0025
1431,0.0025
1432,0.0025
1433,0.0025
1434,0.0025
1435,0.0025
1436,0.0025
1437,0.0025
1438,0.0025
1439,0.0025
1440,0.0025
1441,0.0025
1442,0.0027
1443,0.0025
1444,0.0025
1445,0.0025
1446,0.0025
1447,0.0025
1448,0.0025
1449,0.0027
1450,0.0025
1451,0.0025
1452,0.0025
1453,0.0025
1454,0.0025
1455,0.0025
1456,0.0025
1457,0.0027
1458,0.0027
1459,0.0025
1460,0.0025
1461,0.0027
1462,0.0028
1463,0.0025
1464,0.0025
1465,0.0025
1466,0.0025
1467,0.0025
1468,0.0025
1469,0.0025
1470,0.0027
1471,0.0025
1472,0.0025
1473,0.0025
1474,0.0025
1475,0.0025
1476,0.0025
1477,0.0025
1478,0.0025
1479,0.0025
1480,0.0025
1481,0.0025
1482,0.0025
1483,0.0025
1484,0.0025
1485,0.0027
1486,0.0025
1487,0.0025
1488,0.0025
1489,0.0025
1490,0.0025
1491,0.0025
1492,0.0025
1493,0.0025
1494,0.0025
1495,0.0025
1496,0.0025
1497,0.0025
1498,0.0025
1499,0.0029000000000000002
1500,0.0027
1501,0.0025
1502,0.0025
1503,0.0025
1504,0.0025
1505,0.0025
1506,0.0025
1507,0.0025
1508,0.0025
1509,0.0025
1510,0.0025
1511,0.0025
1512,0.0025
1513,0.0027
1514,0.0025
1515,0.0025
1516,0.0027
1517,0.0025
1518,0.0025
1519,0.0025
1520,0.0025
1521,0.0025
1522,0.0025
1523,0.0029000000000000002
1524,0.0025
1525,0.0027
1526,0.0025
1527,0.0025
1528,0.0025
1529,0.0025
1530,0.0025
1531,0.0025
1532,0.0031
1533,0.0025
1534,0.0025
1535,0.0025
1536,0.0025
1537,0.0025
1538,0.0025
1539,0.0025
1540,0.0025
1541,0.0025
1542,0.0025
1543,0.0025
1544,0.0025
1545,0.0025
1546,0.0025
1547,0.0031
1548,0.0025
1549,0.0025
1550,0.0027
1551,0.0025
1552,0.0025
1553,0.0025
1554,0.0027
1555,0.0027
1556,0.0025
1557,0.0025
1558,0.0029
1559,0.0025
1560,0.0025
1561,0.0025
1562,0.0025
1563,0.0025
1564,0.0025
1565,0.0025
1566,0.0025
1567,0.0025
1568,0.0027
1569,0.0025
1570,0.0025
1571,0.0025
1572,0.0025
1573,0.0025
1574,0.0025
1575,0.0025
1576,0.0025
1577,0.0025
1578,0.0025
1579,0.0029000000000000002
1580,0.0025
1581,0.0025
1582,0.0025
1583,0.0025
1584,0.0025
1585,0.0025
1586,0.0025
1587,0.0025
1588,0.0025
1589,0.0025
1590,0.0029000000000000002
1591,0.0025
1592,0.0031
1593,0.0025
1594,0.0025
1595,0.0025
1596,0.0025
1597,0.0027
1598,0.0025
1599,0.0025
1600,0.0025
1601,0.0025
1602,0.0025
1603,0.0025
1604,0.0025
1605,0.0025
1606,0.0025
1607,0.0025
1608,0.0025
1609,0.0025
1610,0.0025
1611,0.0025
1612,0.0025
1613,0.0025
1614,0.0025
1615,0.0025
1616,0.0025
1617,0.0027
1618,0.0025
1619,0.0025
1620,0.0025
1621,0.0025
1622,0.0025
1623,0.0025
1624,0.0025
1625,0.0025
1626,0.0025
1627,0.0025
1628,0.0025
1629,0.0025
1630,0.0025
1631,0.0029000000000000002
1632,0.0025
1633,0.0025
1634,0.0025
1635,0.0025
1636,0.0025
1637,0.0025
1638,0.0025
1639,0.0027
1640,0.0025
1641,0.0025
1642,0.0025
1643,0.0025
1644,0.0025
1645,0.0025
1646,0.0027
1647,0.0025
1648,0.0025
1649,0.0025
1650,0.0025
1651,0.0025
1652,0.0025
1653,0.0025
1654,0.0025
1655,0.0025
1656,0.0031000000000000003
1657,0.0025
1658,0.0025
1659,0.0027
1660,0.0031
1661,0.0025
1662,0.0029
1663,0.0025
1664,0.0025
1665,0.0025
1666,0.0025
1667,0.0025
1668,0.0033
1669,0.0025
1670,0.0025
1671,0.0025
1672,0.0025
1673,0.0025
1674,0.0025
1675,0.0025
1676,0.0025
1677,0.0025
1678,0.0025
1679,0.0025
1680,0.0025
1681,0.0025
1682,0.0025
1683,0.0027
1684,0.0025
1685,0.0025
1686,0.0025
1687,0.0025
1688,0.0025
1689,0.0025
1690,0.0025
1691,0.0025
1692,0.0025
1693,0.0025
1694,0.0025
1695,0.0025
1696,0.0025
1697,0.0025
1698,0.0025
1699,0.0025
1700,0.0025
1701,0.0025
1702,0.0025
1703,0.0025
1704,0.0025
1705,0.0025
1706,0.0025
1707,0.0025
1708,0.0025
1709,0.0025
1710,0.0025
1711,0.0025
1712,0.0025
1713,0.0025
1714,0.0025
1715,0.0025
1716,0.0025
1717,0.0025
1718,0.0025
1719,0.0029000000000000002
1720,0.0025
1721,0.0025
1722,0.0025
1723,0.0025
1724,0.0025
1725,0.0025
1726,0.0025
1727,0.0025
1728,0.0025
1729,0.0027
1730,0.0025
1731,0.0025
1732,0.0025
1733,0.0025
1734,0.0025
1735,0.0027
1736,0.0025
1737,0.0025
1738,0.0025
1739,0.0025
1740,0.0025
1741,0.0025
1742,0.0025
1743,0.0025
1744,0.0025
1745,0.0025
1746,0.0025
1747,0.0025
1748,0.0025
1749,0.0025
1750,0.0025
1751,0.0025
1752,0.0025
1753,0.0025
1754,0.0025
1755,0.0027
1756,0.0025
1757,0.0025
1758,0.0025
1759,0.0025
1760,0.0025
1761,0.0025
1762,0.0025
1763,0.0027
1764,0.0025
1765,0.0025
1766,0.0025
1767,0.0025
1768,0.0025
1769,0.0029
1770,0.0025
1771,0.0025
1772,0.0025
1773,0.0025
1774,0.0025
1775,0.0025
1776,0.0025
1777,0.0025
1778,0.0025
1779,0.0025
1780,0.0025
1781,0.0025
1782,0.0025
1783,0.0025
1784,0.0025
1785,0.0025
